name,terminology,code,term
osteoarthritis,SNOMED CT,202674000,Single-level lumbosacral spondylosis without myelopathy (disorder)
osteoarthritis,SNOMED CT,202675004,Two-level lumbosacral spondylosis without myelopathy (disorder)
osteoarthritis,SNOMED CT,202676003,Multiple-level lumbosacral spondylosis without myelopathy (disorder)
osteoarthritis,SNOMED CT,202687006,Cervical spondylosis with vascular compression (disorder)
osteoarthritis,SNOMED CT,202688001,Thoracic spondylosis with radiculopathy (disorder)
osteoarthritis,SNOMED CT,202689009,Single-level thoracic spondylosis with radiculopathy (disorder)
osteoarthritis,SNOMED CT,202690000,Two-level thoracic spondylosis with radiculopathy (disorder)
osteoarthritis,SNOMED CT,202692008,Multiple-level thoracic spondylosis with radiculopathy (disorder)
osteoarthritis,SNOMED CT,202747007,Calcification of cervical disc (disorder)
osteoarthritis,SNOMED CT,202751009,Calcification of thoracic disc (disorder)
osteoarthritis,SNOMED CT,203357004,Hypertrophic osteoarthropathy (disorder)
osteoarthritis,SNOMED CT,232439007,Relapsing polychondritis of larynx (disorder)
osteoarthritis,SNOMED CT,237826006,Thyroid acropachy (disorder)
osteoarthritis,SNOMED CT,239862000,Idiopathic osteoarthritis (disorder)
osteoarthritis,SNOMED CT,239869009,Osteoarthritis of distal interphalangeal joint (disorder)
osteoarthritis,SNOMED CT,239870005,Osteoarthritis of proximal interphalangeal joint (disorder)
osteoarthritis,SNOMED CT,239883006,Endemic osteoarthritis (disorder)
osteoarthritis,SNOMED CT,239884000,Malemud disease (disorder)
osteoarthritis,SNOMED CT,267889007,Generalized osteoarthritis of the hand (disorder)
osteoarthritis,SNOMED CT,267890003,"Localized, secondary osteoarthritis of the pelvic region and thigh (disorder)"
osteoarthritis,SNOMED CT,267970006,Cervical spondylosis without myelopathy (disorder)
osteoarthritis,SNOMED CT,270505009,Kashin-Beck disease (disorder)
osteoarthritis,SNOMED CT,313257005,"Localized, primary osteoarthritis of the wrist (disorder)"
osteoarthritis,SNOMED CT,313258000,"Localized, primary osteoarthritis of toe (disorder)"
osteoarthritis,SNOMED CT,313259008,"Localized, primary osteoarthritis of elbow (disorder)"
osteoarthritis,SNOMED CT,387800004,Cervical spondylosis (disorder)
osteoarthritis,SNOMED CT,387802007,Thoracic spondylosis (disorder)
osteoarthritis,SNOMED CT,394991004,Exacerbation of osteoarthritis (disorder)
osteoarthritis,SNOMED CT,396159001,Referral to rheumatology service for osteoarthritis (procedure)
osteoarthritis,SNOMED CT,428857003,Kashin-Beck disease of spine (disorder)
osteoarthritis,SNOMED CT,432733005,Acute degenerative joint disease of shoulder region (disorder)
osteoarthritis,SNOMED CT,443524000,Secondary osteoarthritis (disorder)
osteoarthritis,SNOMED CT,445957009,Hip disability and osteoarthritis outcome score (assessment scale)
osteoarthritis,SNOMED CT,450521003,Osteoarthritis of patellofemoral joint (disorder)
osteoarthritis,SNOMED CT,699261008,Post infectious osteoarthritis (disorder)
osteoarthritis,SNOMED CT,699262001,Post traumatic osteoarthritis (disorder)
osteoarthritis,SNOMED CT,700293006,Primary osteoarthritis of ankle (disorder)
osteoarthritis,SNOMED CT,700294000,Secondary osteoarthritis of ankle (disorder)
osteoarthritis,SNOMED CT,700295004,Osteoarthritis of ankle secondary to trauma (disorder)
osteoarthritis,SNOMED CT,700304006,Primary osteoarthritis of calcaneocuboid joint (disorder)
osteoarthritis,SNOMED CT,700307004,Secondary osteoarthritis of calcaneocuboid joint (disorder)
osteoarthritis,SNOMED CT,700312003,Osteoarthritis of calcaneocuboid joint secondary to trauma (disorder)
osteoarthritis,SNOMED CT,700313008,Primary osteoarthritis of subtalar joint (disorder)
osteoarthritis,SNOMED CT,700314002,Secondary osteoarthritis of subtalar joint (disorder)
osteoarthritis,SNOMED CT,700315001,Osteoarthritis of subtalar joint secondary to trauma (disorder)
osteoarthritis,SNOMED CT,700316000,Osteoarthritis of subtalar joint secondary to inflammatory arthritis (disorder)
osteoarthritis,SNOMED CT,700317009,Osteoarthritis of calcaneocuboid joint secondary to inflammatory arthritis (disorder)
osteoarthritis,SNOMED CT,700318004,Osteoarthritis of ankle secondary to inflammatory arthritis (disorder)
osteoarthritis,SNOMED CT,700325006,Primary osteoarthritis of talonavicular joint (disorder)
osteoarthritis,SNOMED CT,700326007,Secondary osteoarthritis of talonavicular joint (disorder)
osteoarthritis,SNOMED CT,700328008,Osteoarthritis of talonavicular joint secondary to trauma (disorder)
osteoarthritis,SNOMED CT,700331009,Osteoarthritis of talonavicular joint secondary to inflammatory arthritis (disorder)
osteoarthritis,SNOMED CT,700332002,Secondary osteoarthritis of first metatarsophalangeal joint (disorder)
osteoarthritis,SNOMED CT,700333007,Primary osteoarthritis of first metatarsophalangeal joint (disorder)
osteoarthritis,SNOMED CT,700335000,Osteoarthritis of first metatarsophalangeal joint secondary to trauma (disorder)
osteoarthritis,SNOMED CT,700336004,Osteoarthritis of first metatarsophalangeal joint secondary to inflammatory arthritis (disorder)
osteoarthritis,SNOMED CT,703050003,Secondary osteoarthritis of midfoot (disorder)
osteoarthritis,SNOMED CT,703052006,Primary osteoarthritis of midfoot (disorder)
osteoarthritis,SNOMED CT,703053001,Osteoarthritis of midfoot secondary to trauma (disorder)
osteoarthritis,SNOMED CT,703054007,Osteoarthritis of midfoot secondary to inflammatory arthritis (disorder)
osteoarthritis,SNOMED CT,713482002,Osteoarthritis of facet joint of thoracic spine (disorder)
osteoarthritis,SNOMED CT,715670004,Mild spondyloepiphyseal dysplasia with early onset osteoarthritis due to collagen type II alpha 1 mutation (disorder)
osteoarthritis,SNOMED CT,720753002,Cranioosteoarthropathy (disorder)
osteoarthritis,SNOMED CT,721148005,Hip dysplasia Beukes type (disorder)
osteoarthritis,SNOMED CT,735598004,Oligoosteoarthritis (disorder)
osteoarthritis,SNOMED CT,735604001,Prolapse of cervical intervertebral disc co-occurrent and due to degeneration (disorder)
osteoarthritis,SNOMED CT,735605000,Degeneration of cervical intervertebral disc co-occurrent with osteophyte of cervical vertebra (disorder)
osteoarthritis,SNOMED CT,735606004,Degeneration of thoracic intervertebral disc without prolapse (disorder)
osteoarthritis,SNOMED CT,735607008,Prolapse of thoracic intervertebral disc co-occurrent and due to degeneration (disorder)
osteoarthritis,SNOMED CT,735608003,Degeneration of thoracic intervertebral disc co-occurrent with osteophyte (disorder)
osteoarthritis,SNOMED CT,785808002,Aneurysm osteoarthritis syndrome (disorder)
osteoarthritis,SNOMED CT,789000004,Osteoarthritis of hip due to and following trauma (disorder)
osteoarthritis,SNOMED CT,789001000,Osteoarthritis of knee due to and following trauma (disorder)
osteoarthritis,SNOMED CT,789002007,Osteoarthritis of wrist and hand due to and following trauma (disorder)
osteoarthritis,SNOMED CT,1055297002,Gonarthrosis of left knee due to and following trauma (disorder)
osteoarthritis,SNOMED CT,1055298007,Gonarthrosis of right knee due to and following trauma (disorder)
osteoarthritis,SNOMED CT,1153332006,Polyarticular chronic gout caused by lead (disorder)
osteoarthritis,SNOMED CT,1153376004,Monoarticular chronic gout caused by lead (disorder)
osteoarthritis,SNOMED CT,1162298004,Paraneoplastic hypertrophic osteoarthropathy (disorder)
osteoarthritis,SNOMED CT,1162304008,Oligoarticular osteoarthritis (disorder)
osteoarthritis,SNOMED CT,1197586007,"Short stature, advanced bone age, early-onset osteoarthritis syndrome (disorder)"
osteoarthritis,SNOMED CT,1228860003,Spondyloepiphyseal dysplasia Stanescu type (disorder)
osteoarthritis,SNOMED CT,1.07881E+14,Advanced collapse of scapholunate joint due to osteoarthritis (disorder)
osteoarthritis,SNOMED CT,1.12961E+14,Osteoarthritis of joint of bilateral feet (disorder)
osteoarthritis,SNOMED CT,1.12971E+14,Osteoarthritis of joint of bilateral ankles (disorder)
osteoarthritis,SNOMED CT,1.12981E+14,Osteoarthritis of bilateral knee joints (disorder)
osteoarthritis,SNOMED CT,1.13001E+14,Osteoarthritis of joint of finger of bilateral hands (disorder)
osteoarthritis,SNOMED CT,1.13011E+14,Osteoarthritis of joint of bilateral hands (disorder)
osteoarthritis,SNOMED CT,1.13021E+14,Osteoarthritis of bilateral wrists (disorder)
osteoarthritis,SNOMED CT,1.13041E+14,Osteoarthritis of bilateral shoulders (disorder)
osteoarthritis,SNOMED CT,2.30771E+14,Delivery of rehabilitation for osteoarthritis (regime/therapy)
osteoarthritis,SNOMED CT,3.03041E+14,Osteoarthritis of bilateral first carpometacarpal joints (disorder)
osteoarthritis,SNOMED CT,3.03881E+14,Chronic tophaceous gout of ankle due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.03901E+14,Chronic tophaceous gout of elbow due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.03921E+14,Chronic tophaceous gout of hand due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.03941E+14,Chronic tophaceous gout of hip due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.03961E+14,Chronic tophaceous gout of knee due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.04121E+14,Chronic tophaceous gout of multiple sites due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.04281E+14,Chronic tophaceous gout of shoulder due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.04301E+14,Chronic tophaceous gout of vertebra due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.04321E+14,Chronic tophaceous gout due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.04341E+14,Chronic tophaceous gout of wrist due to renal impairment (disorder)
osteoarthritis,SNOMED CT,3.06131E+14,Chronic tophaceous gout of ankle and/or foot caused by drug (disorder)
osteoarthritis,SNOMED CT,3.06151E+14,Chronic tophaceous gout of elbow caused by drug (disorder)
osteoarthritis,SNOMED CT,3.06171E+14,Chronic tophaceous gout of hand caused by drug (disorder)
osteoarthritis,SNOMED CT,3.06191E+14,Chronic tophaceous gout of hip caused by drug (disorder)
osteoarthritis,SNOMED CT,3.06211E+14,Chronic tophaceous gout of knee caused by drug (disorder)
osteoarthritis,SNOMED CT,3.06371E+14,Chronic tophaceous gout of multiple sites caused by drug (disorder)
osteoarthritis,SNOMED CT,3.06551E+14,Chronic tophaceous gout of vertebra caused by drug (disorder)
osteoarthritis,SNOMED CT,3.06571E+14,Chronic tophaceous gout caused by drug (disorder)
osteoarthritis,SNOMED CT,3.06591E+14,Chronic tophaceous gout of wrist caused by drug (disorder)
osteoarthritis,SNOMED CT,3.21311E+14,Spondylosis of cervicothoracic spine (disorder)
osteoarthritis,SNOMED CT,3.21341E+14,Spondylosis of thoracolumbar spine (disorder)
osteoarthritis,SNOMED CT,1074411000119103,Osteoarthritis of bilateral sternoclavicular joints (disorder)
osteoarthritis,SNOMED CT,1074521000119109,Osteoarthritis of right foot due to trauma (disorder)
osteoarthritis,SNOMED CT,1074531000119107,Osteoarthritis of left foot due to trauma (disorder)
osteoarthritis,SNOMED CT,1075001000119108,Chronic tophaceous gout of right foot (disorder)
osteoarthritis,SNOMED CT,1075021000119104,Chronic tophaceous gout of left foot (disorder)
osteoarthritis,SNOMED CT,12367361000119109,Osteoarthritis of right patellofemoral joint (disorder)
osteoarthritis,SNOMED CT,12367411000119102,Osteoarthritis of left patellofemoral joint (disorder)
osteoarthritis,SNOMED CT,12367461000119104,Osteoarthritis of bilateral patellofemoral joints (disorder)
osteoarthritis,SNOMED CT,15637551000119104,Degenerative rupture of medial meniscus of bilateral knees (disorder)
osteoarthritis,SNOMED CT,15686081000119107,Osteoarthritis of bilateral temporomandibular joints (disorder)
osteoarthritis,SNOMED CT,15705201000119109,Chondrocalcinosis of bilateral hands (disorder)
osteoarthritis,SNOMED CT,15705241000119106,Chondrocalcinosis of bilateral shoulders (disorder)
osteoarthritis,SNOMED CT,15722561000119106,Osteoarthritis of first metatarsophalangeal joint of bilateral feet (disorder)
osteoarthritis,SNOMED CT,15722961000119101,Osteoarthritis of bilateral sacroiliac joints (disorder)
osteoarthritis,SNOMED CT,16008271000119106,Chondrocalcinosis of bilateral wrists (disorder)
osteoarthritis,SNOMED CT,16010951000119105,Osteoarthritis of bilateral feet due to trauma (disorder)
osteoarthritis,SNOMED CT,16015391000119105,Osteoarthritis of midtarsal joints of bilateral feet (disorder)
osteoarthritis,SNOMED CT,16016191000119100,Chondrocalcinosis of bilateral ankles (disorder)
osteoarthritis,SNOMED CT,16016511000119102,Degenerative rupture of lateral meniscus of bilateral knees (disorder)
osteoarthritis,SNOMED CT,16039671000119106,Chondromalacia of bilateral glenohumeral joints (disorder)
osteoarthritis,SNOMED CT,16039831000119107,Chondromalacia of bilateral ankles (disorder)
osteoarthritis,SNOMED CT,16040031000119108,Chronic tophaceous gout of bilateral elbows (disorder)
osteoarthritis,SNOMED CT,16040071000119106,Chronic tophaceous gout of bilateral hands (disorder)
osteoarthritis,SNOMED CT,16583281000119101,Osteoarthritis of left ankle due to trauma (disorder)
osteoarthritis,SNOMED CT,16583321000119106,Osteoarthritis of right ankle due to trauma (disorder)
thyroid disease,ICD10,E00,Congenital iodine-deficiency syndrome
thyroid disease,ICD10,E01,Iodine-deficiency-related thyroid disorders and allied conditions
thyroid disease,ICD10,E02,Subclinical iodine-deficiency hypothyroidism
thyroid disease,ICD10,E03,Other hypothyroidism
thyroid disease,ICD10,E04,Other nontoxic goitre
thyroid disease,ICD10,E05,Thyrotoxicosis [hyperthyroidism]
thyroid disease,ICD10,E06,Thyroiditis
thyroid disease,ICD10,E07,Other disorders of thyroid
thyroid disease,SNOMED CT,9092004,Parathyroid hyperplasia (disorder)
thyroid disease,SNOMED CT,11244009,"Polyglandular autoimmune syndrome, type 1 (disorder)"
thyroid disease,SNOMED CT,16195001,Parathyroid hypocalcemic tetany (disorder)
